triplet_number,Genes_triplet,clique_number,human_abs_number,mouse_abs_number,dog_abs_number,human_specific_number,mouse_specific_number,dog_specific_number,total
817,ENSG00000138823-ENSMUSG00000028158-ENSCAFG00000010540,36,0,0,0,2,2,0,112
818,ENSG00000187098-ENSMUSG00000035158-ENSCAFG00000006496,26,0,0,2,2,0,0,84
819,ENSG00000137203-ENSMUSG00000021359-ENSCAFG00000009658,14,0,0,4,0,0,0,50
820,ENSG00000179950-ENSMUSG00000002524-ENSCAFG00000001400,25,0,0,0,0,0,0,75
821,ENSG00000153560-ENSMUSG00000009741-ENSCAFG00000004598,32,0,0,0,0,0,0,96
822,ENSG00000148053-ENSMUSG00000055254-ENSCAFG00000001380,38,0,2,0,0,0,0,118
823,ENSG00000117598-ENSMUSG00000033342-ENSCAFG00000020057,0,0,0,13,0,0,10,36
824,ENSG00000138684-ENSMUSG00000027718-ENSCAFG00000004004,8,2,0,0,3,1,0,32
825,ENSG00000151276-ENSMUSG00000045095-ENSCAFG00000006722,30,0,0,25,0,1,0,141
826,ENSG00000133961-ENSMUSG00000021224-ENSCAFG00000016834,20,0,0,0,0,0,1,61
827,ENSG00000095370-ENSMUSG00000059013-ENSCAFG00000020118,30,0,0,0,2,0,2,94
828,ENSG00000185813-ENSMUSG00000025137-ENSCAFG00000005882,25,0,0,2,3,1,3,86
829,ENSG00000129422-ENSMUSG00000045636-ENSCAFG00000006979,32,0,0,2,1,0,13,114
830,ENSG00000147044-ENSMUSG00000031012-ENSCAFG00000014358,55,0,0,0,0,0,0,165
831,ENSG00000114098-ENSMUSG00000032468-ENSCAFG00000007523,46,0,0,0,2,0,1,141
832,ENSG00000159200-ENSMUSG00000022951-ENSCAFG00000009559,11,0,0,1,4,0,0,39
833,ENSG00000079102-ENSMUSG00000006586-ENSCAFG00000009078,27,0,0,0,4,0,0,85
834,ENSG00000213593-ENSMUSG00000050043-ENSCAFG00000025148,16,0,0,0,0,0,0,48
835,ENSG00000136932-ENSMUSG00000028331-ENSCAFG00000002460,0,0,0,11,0,3,10,35
836,ENSG00000001631-ENSMUSG00000000600-ENSCAFG00000001961,32,0,0,0,0,0,0,96
837,ENSG00000167535-ENSMUSG00000003352-ENSCAFG00000008857,26,0,0,2,2,0,0,84
838,ENSG00000140416-ENSMUSG00000032366-ENSCAFG00000016966,27,0,0,4,0,0,3,92
839,ENSG00000184014-ENSMUSG00000035901-ENSCAFG00000007156,46,0,2,0,0,0,0,142
840,ENSG00000166833-ENSMUSG00000052512-ENSCAFG00000009777,82,0,0,2,2,1,0,253
841,ENSG00000143442-ENSMUSG00000038902-ENSCAFG00000012719,37,0,0,0,0,0,4,115
842,ENSG00000106069-ENSMUSG00000004633-ENSCAFG00000003023,27,2,0,1,0,2,0,89
843,ENSG00000154589-ENSMUSG00000025779-ENSCAFG00000032483,10,0,0,0,0,1,0,31
844,ENSG00000120438-ENSMUSG00000068039-ENSCAFG00000000732,25,0,0,0,0,1,0,76
845,ENSG00000100968-ENSMUSG00000023411-ENSCAFG00000012375,22,0,0,0,6,1,0,73
846,ENSG00000147421-ENSMUSG00000021972-ENSCAFG00000008237,22,0,0,0,0,2,1,69
847,ENSG00000152578-ENSMUSG00000025892-ENSCAFG00000014838,37,0,0,0,0,0,1,112
848,ENSG00000173905-ENSMUSG00000034109-ENSCAFG00000014599,0,0,33,0,0,32,0,98
849,ENSG00000147601-ENSMUSG00000025925-ENSCAFG00000007975,0,0,20,0,1,20,5,66
850,ENSG00000133027-ENSMUSG00000000301-ENSCAFG00000028791,14,0,0,1,3,0,1,48
851,ENSG00000162493-ENSMUSG00000028583-ENSCAFG00000016363,0,0,11,0,3,12,1,38
852,ENSG00000140995-ENSMUSG00000001482-ENSCAFG00000019806,25,0,0,0,4,6,0,85
853,ENSG00000130592-ENSMUSG00000018819-ENSCAFG00000010077,6,0,15,0,3,18,0,69
854,ENSG00000104365-ENSMUSG00000031537-ENSCAFG00000005526,41,0,1,0,3,2,0,130
855,ENSG00000033627-ENSMUSG00000019302-ENSCAFG00000015017,43,0,0,0,0,0,3,132
856,ENSG00000175216-ENSMUSG00000040549-ENSCAFG00000009053,87,0,0,0,0,0,0,261
857,ENSG00000243449-ENSMUSG00000070858-ENSCAFG00000032611,6,0,0,2,1,1,1,25
858,ENSG00000090686-ENSMUSG00000043411-ENSCAFG00000014825,55,0,0,0,0,4,0,169
859,ENSG00000058866-ENSMUSG00000022861-ENSCAFG00000013503,48,0,0,0,0,0,11,155
860,ENSG00000205755-ENSMUSG00000033467-ENSCAFG00000011034,0,0,0,0,17,17,16,50
861,ENSG00000149451-ENSMUSG00000027318-ENSCAFG00000006234,0,0,0,0,45,42,20,107
862,ENSG00000164093-ENSMUSG00000028023-ENSCAFG00000011628,6,0,0,5,0,0,0,28
863,ENSG00000133083-ENSMUSG00000027797-ENSCAFG00000006231,39,0,0,1,0,0,1,120
864,ENSG00000112305-ENSMUSG00000026155-ENSCAFG00000002612,23,0,0,0,5,0,0,74
865,ENSG00000185630-ENSMUSG00000052534-ENSCAFG00000013289,19,0,0,0,2,0,3,62
866,ENSG00000125388-ENSMUSG00000052783-ENSCAFG00000014693,0,0,0,30,2,5,30,97
867,ENSG00000105048-ENSMUSG00000064179-ENSCAFG00000002620,0,0,0,27,1,0,36,91
868,ENSG00000120907-ENSMUSG00000045875-ENSCAFG00000008725,4,0,3,0,8,3,0,29
869,ENSG00000138769-ENSMUSG00000029403-ENSCAFG00000008344,24,0,0,0,0,2,0,74
870,ENSG00000106459-ENSMUSG00000058440-ENSCAFG00000001507,20,0,0,0,2,7,0,69
871,ENSG00000145349-ENSMUSG00000053819-ENSCAFG00000012059,46,0,2,2,0,1,1,148
872,ENSG00000204580-ENSMUSG00000003534-ENSCAFG00000000448,35,3,1,0,4,0,0,117
873,ENSG00000071243-ENSMUSG00000029670-ENSCAFG00000003481,24,0,0,0,2,1,0,75
874,ENSG00000110841-ENSMUSG00000016487-ENSCAFG00000010994,57,0,3,0,0,0,1,178
875,ENSG00000105357-ENSMUSG00000030739-ENSCAFG00000003156,82,0,2,0,0,0,0,250
876,ENSG00000138031-ENSMUSG00000020654-ENSCAFG00000004090,42,0,0,1,0,0,3,131
877,ENSG00000144061-ENSMUSG00000027378-ENSCAFG00000007057,0,0,0,41,1,1,43,127
878,ENSG00000090512-ENSMUSG00000022871-ENSCAFG00000013591,14,1,1,0,0,0,0,46
879,ENSG00000175662-ENSMUSG00000000538-ENSCAFG00000018424,30,0,2,0,1,1,0,96
880,ENSG00000137500-ENSMUSG00000030613-ENSCAFG00000004593,17,0,4,0,0,1,0,60
881,ENSG00000137948-ENSMUSG00000029279-ENSCAFG00000020168,0,0,0,0,38,35,38,111
882,ENSG00000076826-ENSMUSG00000044433-ENSCAFG00000018288,0,0,0,38,0,1,22,99
883,ENSG00000163694-ENSMUSG00000070780-ENSCAFG00000015898,8,0,0,0,0,0,0,24
884,ENSG00000134253-ENSMUSG00000033233-ENSCAFG00000009851,12,0,0,0,1,3,3,43
885,ENSG00000145217-ENSMUSG00000046959-ENSCAFG00000016706,4,0,0,0,2,3,0,17
886,ENSG00000175416-ENSMUSG00000047547-ENSCAFG00000016689,12,0,0,0,0,0,0,36
887,ENSG00000130294-ENSMUSG00000014602-ENSCAFG00000012713,100,0,0,0,0,0,4,304
888,ENSG00000133069-ENSMUSG00000042066-ENSCAFG00000010030,15,0,0,0,2,0,0,47
889,ENSG00000138032-ENSMUSG00000061130-ENSCAFG00000002535,11,0,0,1,3,5,0,43
890,ENSG00000214022-ENSMUSG00000052751-ENSCAFG00000029424,4,0,0,4,0,0,1,21
891,ENSG00000087087-ENSMUSG00000037364-ENSCAFG00000023538,41,0,0,0,0,0,0,123
892,ENSG00000176973-ENSMUSG00000024939-ENSCAFG00000013474,5,0,0,0,2,0,0,17
893,ENSG00000006128-ENSMUSG00000061762-ENSCAFG00000002207,11,1,0,0,1,0,0,36
894,ENSG00000065613-ENSMUSG00000025060-ENSCAFG00000010516,38,0,0,0,0,0,0,114
895,ENSG00000111837-ENSMUSG00000021363-ENSCAFG00000009740,25,0,0,4,0,1,3,87
896,ENSG00000186891-ENSMUSG00000041954-ENSCAFG00000019329,0,0,0,0,13,11,10,34
897,ENSG00000074410-ENSMUSG00000032373-ENSCAFG00000016990,0,0,0,0,22,22,16,60
898,ENSG00000008277-ENSMUSG00000040537-ENSCAFG00000001852,0,0,0,67,0,0,64,198
899,ENSG00000181830-ENSMUSG00000049922-ENSCAFG00000031937,4,0,0,1,0,0,0,14
900,ENSG00000112514-ENSMUSG00000024194-ENSCAFG00000001008,13,0,0,0,2,0,0,41
901,ENSG00000111325-ENSMUSG00000023707-ENSCAFG00000007668,13,0,0,2,2,2,1,48
902,ENSG00000156687-ENSMUSG00000063626-ENSCAFG00000006252,32,0,0,0,8,7,0,111
903,ENSG00000197343-ENSMUSG00000007812-ENSCAFG00000031787,11,1,0,0,1,0,0,36
904,ENSG00000175806-ENSMUSG00000054733-ENSCAFG00000008143,10,0,0,5,2,0,3,45
905,ENSG00000158019-ENSMUSG00000052139-ENSCAFG00000005205,23,0,0,0,4,6,0,79
906,ENSG00000105323-ENSMUSG00000040725-ENSCAFG00000005026,31,0,0,0,2,2,0,97
907,ENSG00000131018-ENSMUSG00000096054-ENSCAFG00000000445,97,0,0,197,5,0,200,890
908,ENSG00000129116-ENSMUSG00000058056-ENSCAFG00000007492,43,0,0,2,0,1,8,142
909,ENSG00000116641-ENSMUSG00000028556-ENSCAFG00000018765,92,0,0,10,3,0,0,299
910,ENSG00000170525-ENSMUSG00000026773-ENSCAFG00000005194,28,0,0,10,2,2,0,108
911,ENSG00000145016-ENSMUSG00000035629-ENSCAFG00000012767,40,0,3,0,0,0,5,131
912,ENSG00000101294-ENSMUSG00000019188-ENSCAFG00000007038,27,0,0,0,0,1,1,83
913,ENSG00000160789-ENSMUSG00000028063-ENSCAFG00000016863,28,0,0,0,5,0,0,89
914,ENSG00000118513-ENSMUSG00000019982-ENSCAFG00000000230,33,0,0,0,1,0,3,103
915,ENSG00000083067-ENSMUSG00000052387-ENSCAFG00000001849,10,0,0,52,0,4,0,138
916,ENSG00000135709-ENSMUSG00000031824-ENSCAFG00000019937,25,0,0,0,0,0,0,75
917,ENSG00000125740-ENSMUSG00000003545-ENSCAFG00000004443,11,0,0,0,0,0,0,33
918,ENSG00000128683-ENSMUSG00000070880-ENSCAFG00000012560,0,0,0,34,0,0,47,115
919,ENSG00000132405-ENSMUSG00000029192-ENSCAFG00000014349,27,0,0,2,2,3,0,90
920,ENSG00000162631-ENSMUSG00000059857-ENSCAFG00000019958,13,0,0,5,0,0,2,51
921,ENSG00000164970-ENSMUSG00000028439-ENSCAFG00000001919,14,0,0,0,0,0,0,42
922,ENSG00000130779-ENSMUSG00000049550-ENSCAFG00000007898,55,0,0,0,0,0,3,168
923,ENSG00000111058-ENSMUSG00000035948-ENSCAFG00000005820,0,30,0,0,33,5,0,98
924,ENSG00000176771-ENSMUSG00000049690-ENSCAFG00000005003,24,0,12,0,0,10,2,108
925,ENSG00000132530-ENSMUSG00000040483-ENSCAFG00000031602,0,0,0,11,3,1,10,36
926,ENSG00000117362-ENSMUSG00000015750-ENSCAFG00000011777,16,0,0,0,0,0,0,48
927,ENSG00000100150-ENSMUSG00000037426-ENSCAFG00000013268,86,1,0,0,2,2,0,264
928,ENSG00000162813-ENSMUSG00000026617-ENSCAFG00000010927,19,0,0,0,0,0,3,60
929,ENSG00000049239-ENSMUSG00000028980-ENSCAFG00000019727,7,1,0,0,4,3,0,30
930,ENSG00000140395-ENSMUSG00000061559-ENSCAFG00000014230,20,0,0,0,0,1,0,61
931,ENSG00000156219-ENSMUSG00000034842-ENSCAFG00000008589,0,0,0,0,22,20,22,64
932,ENSG00000054523-ENSMUSG00000063077-ENSCAFG00000019785,12,0,0,88,0,0,89,301
933,ENSG00000186073-ENSMUSG00000040282-ENSCAFG00000008431,24,0,0,0,0,0,0,72
934,ENSG00000135365-ENSMUSG00000058318-ENSCAFG00000009313,35,0,0,0,0,0,0,105
935,ENSG00000158161-ENSMUSG00000028886-ENSCAFG00000011935,34,0,4,0,2,0,0,112
936,ENSG00000006125-ENSMUSG00000035152-ENSCAFG00000018246,42,0,0,0,0,0,0,126
937,ENSG00000173418-ENSMUSG00000002728-ENSCAFG00000032025,14,0,0,0,2,0,0,44
938,ENSG00000154813-ENSMUSG00000021905-ENSCAFG00000005881,6,0,0,0,0,0,0,18
939,ENSG00000136244-ENSMUSG00000025746-ENSCAFG00000002733,0,0,10,0,2,12,0,34
940,ENSG00000152503-ENSMUSG00000033949-ENSCAFG00000000219,21,0,2,2,2,0,0,73
941,ENSG00000124313-ENSMUSG00000041115-ENSCAFG00000016179,28,0,0,8,0,0,0,100
942,ENSG00000112319-ENSMUSG00000010461-ENSCAFG00000000196,34,0,0,7,0,0,0,116
943,ENSG00000137474-ENSMUSG00000030761-ENSCAFG00000005074,101,0,0,0,1,0,2,306
944,ENSG00000186007-ENSMUSG00000079330-ENSCAFG00000025208,0,0,11,0,1,12,0,35
945,ENSG00000066322-ENSMUSG00000006390-ENSCAFG00000005245,14,1,0,0,0,0,0,44
946,ENSG00000183137-ENSMUSG00000019813-ENSCAFG00000003798,21,0,2,0,0,0,1,68
947,ENSG00000276600-ENSMUSG00000052688-ENSCAFG00000010198,10,0,0,0,0,0,0,30
948,ENSG00000143248-ENSMUSG00000026678-ENSCAFG00000013250,11,0,0,0,1,2,0,36
949,ENSG00000110436-ENSMUSG00000005089-ENSCAFG00000006881,22,0,0,3,0,1,4,77
950,ENSG00000068438-ENSMUSG00000031171-ENSCAFG00000015339,22,0,2,0,0,1,0,71
951,ENSG00000167244-ENSMUSG00000048583-ENSCAFG00000010090,6,0,3,0,0,3,5,32
952,ENSG00000109667-ENSMUSG00000005107-ENSCAFG00000015634,0,0,23,0,3,26,7,82
953,ENSG00000239264-ENSMUSG00000038991-ENSCAFG00000009582,18,0,0,3,0,2,0,62
954,ENSG00000114861-ENSMUSG00000030067-ENSCAFG00000006461,37,1,2,0,2,1,0,120
955,ENSG00000172270-ENSMUSG00000023175-ENSCAFG00000019717,0,0,0,0,19,16,14,49
956,ENSG00000166272-ENSMUSG00000047731-ENSCAFG00000010264,10,0,0,0,0,2,1,33
957,ENSG00000169744-ENSMUSG00000039706-ENSCAFG00000015135,22,0,0,0,0,0,0,66
958,ENSG00000136574-ENSMUSG00000021944-ENSCAFG00000029087,14,0,0,0,0,0,0,42
959,ENSG00000131558-ENSMUSG00000029763-ENSCAFG00000001308,36,0,0,0,2,2,0,112
960,ENSG00000134198-ENSMUSG00000027858-ENSCAFG00000009732,16,0,0,0,0,2,0,50
961,ENSG00000011347-ENSMUSG00000024743-ENSCAFG00000016121,26,0,0,0,0,0,0,78
962,ENSG00000276043-ENSMUSG00000001228-ENSCAFG00000018934,0,0,0,0,33,33,32,98
963,ENSG00000113108-ENSMUSG00000006050-ENSCAFG00000005825,26,0,1,0,0,10,0,90
964,ENSG00000175287-ENSMUSG00000079484-ENSCAFG00000020023,22,0,0,0,1,3,0,70
965,ENSG00000147041-ENSMUSG00000054453-ENSCAFG00000013969,0,0,0,34,0,0,34,102
966,ENSG00000114251-ENSMUSG00000021994-ENSCAFG00000029321,10,1,0,0,1,0,0,33
967,ENSG00000198270-ENSMUSG00000029452-ENSCAFG00000008770,0,0,0,21,4,2,22,70
968,ENSG00000135333-ENSMUSG00000028289-ENSCAFG00000003332,38,0,0,0,0,0,0,114
969,ENSG00000108604-ENSMUSG00000078619-ENSCAFG00000012708,26,0,1,0,2,1,0,83
970,ENSG00000068078-ENSMUSG00000054252-ENSCAFG00000014993,28,0,0,8,3,0,7,110
971,ENSG00000198003-ENSMUSG00000039632-ENSCAFG00000017400,26,1,0,0,0,1,0,81
972,ENSG00000132670-ENSMUSG00000027303-ENSCAFG00000006460,42,0,0,0,0,2,0,128
973,ENSG00000102910-ENSMUSG00000047866-ENSCAFG00000010029,31,0,0,0,0,0,0,93
974,ENSG00000147955-ENSMUSG00000036078-ENSCAFG00000030020,8,0,0,0,0,0,0,24
975,ENSG00000187109-ENSMUSG00000058799-ENSCAFG00000005694,30,0,0,0,0,1,0,91
976,ENSG00000163950-ENSMUSG00000004642-ENSCAFG00000015016,16,0,0,0,0,0,0,48
977,ENSG00000010322-ENSMUSG00000021910-ENSCAFG00000009389,28,0,0,0,17,16,19,136
978,ENSG00000186260-ENSMUSG00000009569-ENSCAFG00000018810,32,0,1,0,0,4,0,102
979,ENSG00000170017-ENSMUSG00000022636-ENSCAFG00000009721,30,0,0,0,0,0,0,90
980,ENSG00000122877-ENSMUSG00000037868-ENSCAFG00000013049,8,0,0,0,0,0,0,24
981,ENSG00000140859-ENSMUSG00000031788-ENSCAFG00000008630,44,0,0,2,5,0,0,141
982,ENSG00000160310-ENSMUSG00000020230-ENSCAFG00000012237,0,0,20,0,5,21,1,67
983,ENSG00000020577-ENSMUSG00000021838-ENSCAFG00000014940,26,0,0,0,2,0,0,80
984,ENSG00000136504-ENSMUSG00000038909-ENSCAFG00000016955,30,0,0,0,0,0,0,90
985,ENSG00000159708-ENSMUSG00000054320-ENSCAFG00000020365,0,0,0,0,29,30,30,89
986,ENSG00000198791-ENSMUSG00000031601-ENSCAFG00000006887,13,0,0,0,0,0,0,39
987,ENSG00000138670-ENSMUSG00000089809-ENSCAFG00000008919,26,0,0,1,0,0,0,80
988,ENSG00000102878-ENSMUSG00000033249-ENSCAFG00000020379,0,0,0,29,0,0,28,86
989,ENSG00000129682-ENSMUSG00000031137-ENSCAFG00000032672,10,0,0,7,0,0,0,44
990,ENSG00000174437-ENSMUSG00000029467-ENSCAFG00000008434,43,0,0,0,0,0,0,129
991,ENSG00000142875-ENSMUSG00000005034-ENSCAFG00000020319,24,0,6,2,5,0,1,94
992,ENSG00000148200-ENSMUSG00000063972-ENSCAFG00000020216,19,0,0,7,0,0,0,71
993,ENSG00000107560-ENSMUSG00000040022-ENSCAFG00000011991,11,0,0,0,2,3,0,38
994,ENSG00000137821-ENSMUSG00000047766-ENSCAFG00000017623,32,2,2,0,3,2,0,109
995,ENSG00000171723-ENSMUSG00000047454-ENSCAFG00000016305,51,0,0,0,0,0,0,153
996,ENSG00000188158-ENSMUSG00000059493-ENSCAFG00000012783,12,0,0,9,0,0,0,54
997,ENSG00000145416-ENSMUSG00000036469-ENSCAFG00000008804,13,0,0,2,0,2,3,48
998,ENSG00000139219-ENSMUSG00000022483-ENSCAFG00000009059,24,0,0,85,0,0,85,327
999,ENSG00000189056-ENSMUSG00000042453-ENSCAFG00000025345,0,0,0,130,0,0,128,388
1000,ENSG00000040341-ENSMUSG00000025920-ENSCAFG00000008077,27,0,3,2,0,0,4,95
1001,ENSG00000168763-ENSMUSG00000001138-ENSCAFG00000023414,0,0,0,18,0,0,18,54
1002,ENSG00000000457-ENSMUSG00000026584-ENSCAFG00000015126,26,0,0,1,0,0,1,81
1003,ENSG00000256269-ENSMUSG00000032126-ENSCAFG00000012342,29,1,0,0,0,0,0,89
1004,ENSG00000163697-ENSMUSG00000029207-ENSCAFG00000015887,33,0,0,0,0,0,3,102
1005,ENSG00000119950-ENSMUSG00000025025-ENSCAFG00000010706,13,0,0,2,0,0,0,43
1006,ENSG00000166747-ENSMUSG00000031731-ENSCAFG00000020205,46,0,0,0,0,0,0,138
1007,ENSG00000164904-ENSMUSG00000053644-ENSCAFG00000000588,36,0,0,1,0,1,1,112
1008,ENSG00000139546-ENSMUSG00000023051-ENSCAFG00000006874,0,0,0,19,0,0,21,59
1009,ENSG00000081026-ENSMUSG00000052539-ENSCAFG00000013122,44,0,0,0,0,0,0,132
1010,ENSG00000102081-ENSMUSG00000000838-ENSCAFG00000019085,36,0,1,0,0,0,0,110
1011,ENSG00000185658-ENSMUSG00000022914-ENSCAFG00000010037,10,0,0,0,76,75,79,260
1012,ENSG00000182985-ENSMUSG00000032076-ENSCAFG00000013482,27,0,0,0,0,0,0,81
1013,ENSG00000119866-ENSMUSG00000000861-ENSCAFG00000002955,13,0,0,1,0,0,0,41
1014,ENSG00000101928-ENSMUSG00000023074-ENSCAFG00000018891,11,0,0,0,0,0,0,33
1015,ENSG00000133627-ENSMUSG00000056367-ENSCAFG00000004971,25,0,0,0,0,0,1,76
1016,ENSG00000168959-ENSMUSG00000049583-ENSCAFG00000004381,18,0,0,0,0,0,0,54
1017,ENSG00000160691-ENSMUSG00000042626-ENSCAFG00000017156,24,0,0,1,1,0,0,75
1018,ENSG00000147650-ENSMUSG00000022305-ENSCAFG00000000677,6,0,0,9,0,0,0,36
1019,ENSG00000135119-ENSMUSG00000032850-ENSCAFG00000009290,20,0,0,0,2,1,0,63
1020,ENSG00000157514-ENSMUSG00000031431-ENSCAFG00000029920,9,0,0,0,0,0,0,27
1021,ENSG00000141934-ENSMUSG00000052151-ENSCAFG00000019734,12,0,1,0,2,1,0,41
1022,ENSG00000143469-ENSMUSG00000016200-ENSCAFG00000012024,12,0,0,8,3,0,0,55
1023,ENSG00000157077-ENSMUSG00000034557-ENSCAFG00000003759,35,0,0,0,0,0,1,106
1024,ENSG00000047346-ENSMUSG00000034858-ENSCAFG00000015862,26,0,0,0,0,0,2,80
1025,ENSG00000188566-ENSMUSG00000006471-ENSCAFG00000019475,29,0,0,0,3,1,4,95
1026,ENSG00000131437-ENSMUSG00000018395-ENSCAFG00000000898,39,0,0,0,0,0,0,117
1027,ENSG00000176204-ENSMUSG00000052581-ENSCAFG00000008149,6,0,0,3,0,0,3,27
1028,ENSG00000099785-ENSMUSG00000079557-ENSCAFG00000018515,0,0,0,8,0,3,10,29
1029,ENSG00000067177-ENSMUSG00000034055-ENSCAFG00000017179,66,0,0,0,0,0,1,199
1030,ENSG00000157600-ENSMUSG00000047045-ENSCAFG00000018083,13,0,0,0,0,0,0,39
1031,ENSG00000196182-ENSMUSG00000042608-ENSCAFG00000003384,20,0,1,0,0,3,0,65
1032,ENSG00000131089-ENSMUSG00000025656-ENSCAFG00000016540,24,0,3,2,0,0,0,82
1033,ENSG00000198815-ENSMUSG00000032998-ENSCAFG00000002563,24,0,0,0,0,0,0,72
1034,ENSG00000049769-ENSMUSG00000039556-ENSCAFG00000015938,0,0,8,0,2,9,2,29
1035,ENSG00000078808-ENSMUSG00000029076-ENSCAFG00000019323,11,0,0,1,2,2,1,40
1036,ENSG00000147231-ENSMUSG00000042498-ENSCAFG00000017914,0,0,29,0,0,29,0,87
1037,ENSG00000107771-ENSMUSG00000058690-ENSCAFG00000015946,23,0,4,0,1,0,0,78
1038,ENSG00000104313-ENSMUSG00000025932-ENSCAFG00000007894,36,0,0,0,0,0,4,112
1039,ENSG00000155926-ENSMUSG00000022372-ENSCAFG00000001131,18,0,0,0,1,0,0,55
1040,ENSG00000133816-ENSMUSG00000038244-ENSCAFG00000007867,49,0,2,0,0,0,31,182
1041,ENSG00000061987-ENSMUSG00000034602-ENSCAFG00000000333,72,0,1,0,2,1,1,222
1042,ENSG00000196511-ENSMUSG00000029735-ENSCAFG00000025529,16,0,0,0,0,0,0,48
1043,ENSG00000144290-ENSMUSG00000026904-ENSCAFG00000010242,54,0,2,0,0,0,0,166
1044,ENSG00000183873-ENSMUSG00000032511-ENSCAFG00000005051,58,0,1,0,0,0,2,178
1045,ENSG00000150676-ENSMUSG00000030617-ENSCAFG00000004494,20,0,0,0,2,2,0,64
1046,ENSG00000196843-ENSMUSG00000037447-ENSCAFG00000006546,16,0,0,0,0,3,0,51
1047,ENSG00000178188-ENSMUSG00000030733-ENSCAFG00000017219,20,0,0,2,0,1,0,65
1048,ENSG00000079156-ENSMUSG00000042359-ENSCAFG00000013801,50,0,0,0,2,0,0,152
1049,ENSG00000102100-ENSMUSG00000031156-ENSCAFG00000015681,11,0,0,0,8,0,1,42
1050,ENSG00000110911-ENSMUSG00000023030-ENSCAFG00000007902,33,0,0,3,2,0,0,107
1051,ENSG00000160712-ENSMUSG00000027947-ENSCAFG00000017184,0,0,21,0,2,21,0,65
1052,ENSG00000050405-ENSMUSG00000023022-ENSCAFG00000008230,21,0,1,0,1,0,1,67
1053,ENSG00000144451-ENSMUSG00000053153-ENSCAFG00000014259,0,0,0,32,1,4,6,75
1054,ENSG00000173511-ENSMUSG00000024962-ENSCAFG00000014577,12,0,0,4,0,0,1,45
1055,ENSG00000087495-ENSMUSG00000027525-ENSCAFG00000012258,27,0,0,2,0,3,0,88
1056,ENSG00000068366-ENSMUSG00000031278-ENSCAFG00000018063,28,0,0,1,0,0,0,86
1057,ENSG00000186575-ENSMUSG00000009073-ENSCAFG00000012307,34,0,0,0,0,0,0,102
1058,ENSG00000197879-ENSMUSG00000017774-ENSCAFG00000019169,67,0,0,0,0,0,0,201
1059,ENSG00000107758-ENSMUSG00000021816-ENSCAFG00000014818,29,0,0,0,0,0,0,87
1060,ENSG00000125798-ENSMUSG00000037025-ENSCAFG00000005168,4,0,0,1,0,0,0,14
1061,ENSG00000102466-ENSMUSG00000025551-ENSCAFG00000005926,0,0,0,12,0,0,8,32
1062,ENSG00000137804-ENSMUSG00000027306-ENSCAFG00000009538,0,0,25,0,0,22,0,72
1063,ENSG00000186111-ENSMUSG00000034902-ENSCAFG00000019205,0,0,0,38,1,0,24,101
1064,ENSG00000088367-ENSMUSG00000027624-ENSCAFG00000008413,44,0,1,0,2,0,0,136
1065,ENSG00000036549-ENSMUSG00000039068-ENSCAFG00000020376,21,0,1,2,0,2,0,71
1066,ENSG00000010803-ENSMUSG00000000085-ENSCAFG00000002592,25,0,0,2,8,3,0,90
1067,ENSG00000132170-ENSMUSG00000000440-ENSCAFG00000004991,13,1,0,1,1,0,1,45
1068,ENSG00000187097-ENSMUSG00000021236-ENSCAFG00000025238,26,0,0,0,2,3,1,84
1069,ENSG00000095794-ENSMUSG00000063889-ENSCAFG00000003685,21,4,2,0,9,3,0,87
1070,ENSG00000168743-ENSMUSG00000040998-ENSCAFG00000010936,25,0,0,2,1,2,1,83
1071,ENSG00000182870-ENSMUSG00000033316-ENSCAFG00000006281,10,0,0,13,0,0,20,76
1072,ENSG00000138411-ENSMUSG00000042807-ENSCAFG00000010673,0,0,0,57,0,1,54,169
1073,ENSG00000184226-ENSMUSG00000055421-ENSCAFG00000004944,2,0,0,8,0,3,0,25
1074,ENSG00000156515-ENSMUSG00000037012-ENSCAFG00000013917,36,0,0,6,2,2,0,124
1075,ENSG00000080503-ENSMUSG00000024921-ENSCAFG00000002013,73,0,0,0,2,0,1,222
1076,ENSG00000185340-ENSMUSG00000034201-ENSCAFG00000012219,11,0,0,0,0,2,1,36
1077,ENSG00000160408-ENSMUSG00000026811-ENSCAFG00000031177,14,0,0,0,2,2,2,48
1078,ENSG00000005844-ENSMUSG00000030830-ENSCAFG00000016603,0,0,0,0,63,63,42,168
1079,ENSG00000133121-ENSMUSG00000016128-ENSCAFG00000006294,30,0,0,0,2,0,1,93
1080,ENSG00000182732-ENSMUSG00000021219-ENSCAFG00000016763,32,0,0,3,0,0,0,102
1081,ENSG00000165966-ENSMUSG00000036218-ENSCAFG00000009821,16,0,0,6,0,0,0,60
1082,ENSG00000169851-ENSMUSG00000029108-ENSCAFG00000016342,0,0,0,9,1,0,8,27
1083,ENSG00000138814-ENSMUSG00000028161-ENSCAFG00000010644,28,0,0,0,0,0,0,84
1084,ENSG00000167614-ENSMUSG00000030428-ENSCAFG00000002657,28,0,0,0,2,1,1,88
1085,ENSG00000103534-ENSMUSG00000030650-ENSCAFG00000018092,42,0,1,0,0,0,0,128
1086,ENSG00000144554-ENSMUSG00000034023-ENSCAFG00000005182,0,0,86,0,2,86,5,265
1087,ENSG00000179299-ENSMUSG00000029206-ENSCAFG00000015893,0,0,0,23,0,5,24,75
