ERROR: position ortholog index to check. ENSCAFG00000017566 ENSMUSG00000030779 [*:7:21511232:9 [*:9:122970962
ERROR: position ortholog index to check. ENSMUSG00000036106 ENSCAFG00000000869 ]*:43:84703187:52 ]-:52:21164530
ERROR: position ortholog index to check. ENSCAFG00000000869 ENSMUSG00000036106 ]*:52:21164530:43 ]-:43:84703187
ERROR: position ortholog index to check. ENSG00000069431 ENSCAFG00000012066 [*:7:21936674:11 [-:11:25205065
ERROR: position ortholog index to check. ENSG00000069431 ENSCAFG00000012066 ]*:161:21805174:165 ]*:165:25346048
ERROR: position ortholog index to check. ENSG00000069431 ENSCAFG00000012066 ]*:161:21805174:165 ]*:165:25346048
ERROR: position ortholog index to check. ENSG00000069431 ENSCAFG00000012066 ]*:166:21801044:170 ]*:170:25349902
ERROR: position ortholog index to check. ENSMUSG00000030249 ENSCAFG00000012066 [*:14:142697820:11 [-:11:25205065
ERROR: position ortholog index to check. ENSMUSG00000030249 ENSCAFG00000012066 ]*:168:142594005:165 ]-:165:25346048
ERROR: position ortholog index to check. ENSMUSG00000030249 ENSCAFG00000012066 ]*:175:142590366:172 ]-:172:25349902
ERROR: position ortholog index to check. ENSG00000061918 ENSMUSG00000028005 [*:12:155759141:5 [-:5:82074574
ERROR: position ortholog index to check. ENSCAFG00000008566 ENSMUSG00000028005 ]*:68:53311785:76 ]-:76:82033255
ERROR: position ortholog index to check. ENSG00000130023 ENSMUSG00000036552 [*:6:169751658:106 [-:106:15041641
ERROR: position ortholog index to check. ENSG00000130023 ENSCAFG00000004084 ]*:84:169781513:70 ]-:70:72023509
ERROR: position ortholog index to check. ENSG00000112146 ENSMUSG00000001366 ]*:62:53097830:63 ]-:63:78081980
ERROR: position ortholog index to check. ENSCAFG00000002264 ENSMUSG00000001366 ]*:65:20562004:71 ]-:71:78081980
ERROR: position ortholog index to check. ENSG00000163026 ENSMUSG00000051721 [*:8:24039494:7 [-:7:4850146
ERROR: position ortholog index to check. ENSCAFG00000003949 ENSMUSG00000051721 [*:8:18520826:7 [*:7:4850146
ERROR: position ortholog index to check. ENSCAFG00000003949 ENSMUSG00000051721 [*:8:18520826:7 [-:7:4850146
ERROR: position ortholog index to check. ENSMUSG00000028565 ENSG00000162599 ]*:58:98111235:61 ]*:61:61455320
ERROR: position ortholog index to check. ENSCAFG00000023117 ENSG00000162599 ]*:57:48497032:69 ]-:69:61455320
ERROR: position ortholog index to check. ENSCAFG00000023117 ENSMUSG00000028565 ]*:53:48497032:56 ]-:56:98111235
ERROR: position ortholog index to check. ENSG00000160310 ENSCAFG00000012237 [*:23:46636952:3 [-:3:39807655
ERROR: position ortholog index to check. ENSG00000160310 ENSCAFG00000012237 ]*:69:46664327:45 ]-:45:39838410
ERROR: position ortholog index to check. ENSCAFG00000012237 ENSG00000160310 [*:3:39807655:23 [-:23:46636952
ERROR: position ortholog index to check. ENSCAFG00000012237 ENSG00000160310 ]*:45:39838410:69 ]-:69:46664327
ERROR: position ortholog index to check. ENSMUSG00000063063 ENSG00000066032 ]*:85:76882550:114 ]-:114:80647872
ERROR: position ortholog index to check. ENSCAFG00000029212 ENSG00000066032 ]*:22:43473237:114 ]-:114:80647872
ERROR: position ortholog index to check. ENSCAFG00000029212 ENSMUSG00000063063 ]*:22:43473237:85 ]-:85:76882550
ERROR: position ortholog index to check. ENSG00000127952 ENSMUSG00000019178 [*:18:76030523:20 [-:20:135770358
ERROR: position ortholog index to check. ENSG00000127952 ENSMUSG00000019178 ]*:50:75996468:52 ]-:52:135747767
ERROR: position ortholog index to check. ENSG00000127952 ENSCAFG00000013496 ]*:48:75996468:43 ]-:43:7324052
ERROR: position ortholog index to check. ENSMUSG00000019178 ENSCAFG00000013496 [*:20:135770358:10 [-:10:7378073
ERROR: position ortholog index to check. ENSMUSG00000019178 ENSCAFG00000013496 ]*:54:135747767:43 ]-:43:7324052
ERROR: position ortholog index to check. ENSCAFG00000013496 ENSMUSG00000019178 [*:10:7378073:20 [-:20:135770358
ERROR: position ortholog index to check. ENSCAFG00000013496 ENSMUSG00000019178 ]*:43:7324052:54 ]-:54:135747767
ERROR: position ortholog index to check. ENSCAFG00000002733 ENSG00000136244 [*:2:36474325:11 [-:11:22727263
ERROR: position ortholog index to check. ENSCAFG00000002733 ENSG00000136244 ]*:22:36478096:33 ]-:33:22731573
ERROR: position ortholog index to check. ENSG00000058866 ENSCAFG00000013503 [*:10:186320459:7 [-:7:18980108
ERROR: position ortholog index to check. ENSG00000058866 ENSCAFG00000013503 ]*:118:186150090:123 ]-:123:18823690
ERROR: position ortholog index to check. ENSG00000058866 ENSCAFG00000013503 ]*:118:186150090:123 ]-:123:18823690
ERROR: position ortholog index to check. ENSMUSG00000022861 ENSCAFG00000013503 [*:9:22622261:7 [-:7:18980108
ERROR: position ortholog index to check. ENSMUSG00000022861 ENSCAFG00000013503 ]*:105:22469249:123 ]-:123:18823690
ERROR: position ortholog index to check. ENSMUSG00000022861 ENSCAFG00000013503 ]*:105:22469249:123 ]-:123:18823690
ERROR: position ortholog index to check. ENSMUSG00000055254 ENSCAFG00000001380 [*:11:58808729:11 [-:11:74775604
ERROR: position ortholog index to check. ENSMUSG00000055254 ENSCAFG00000001380 ]*:71:58990330:70 ]-:70:74587392
ERROR: position ortholog index to check. ENSMUSG00000055254 ENSCAFG00000001380 ]*:92:59128353:91 ]-:91:74449576
ERROR: position ortholog index to check. ENSMUSG00000055254 ENSCAFG00000001380 ]*:92:59128353:91 ]-:91:74449576
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 [*:13:112950757:11 [*:11:55742342
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 [*:13:112950757:11 [*:11:55742342
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 [*:13:112950757:11 [-:11:55742342
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 ]*:102:113165634:99 ]*:99:55931513
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 ]*:102:113165634:99 ]*:99:55931513
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 ]*:102:113165634:99 ]*:99:55931513
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 ]*:102:113165634:99 ]-:99:55931513
ERROR: position ortholog index to check. ENSG00000148737 ENSMUSG00000024985 ]*:104:113165972:102 ]-:102:55931857
ERROR: position ortholog index to check. ENSG00000113163 ENSCAFG00000009478 ]*:78:75379346:76 ]-:76:30958093
ERROR: position ortholog index to check. ENSMUSG00000021669 ENSCAFG00000009478 ]*:76:96635877:74 ]-:74:30958093
ERROR: position ortholog index to check. ENSG00000100503 ENSCAFG00000014559 [*:12:50822056:7 [-:7:27189463
ERROR: position ortholog index to check. ENSMUSG00000021068 ENSCAFG00000014559 [*:17:70102833:7 [-:7:27189463
ERROR: position ortholog index to check. ENSMUSG00000021068 ENSCAFG00000014559 ]*:149:70014747:140 ]-:140:27104262
ERROR: position ortholog index to check. ENSMUSG00000021068 ENSCAFG00000014559 ]*:149:70014747:140 ]-:140:27104262
ERROR: position ortholog index to check. ENSMUSG00000057054 ENSG00000196388 ]*:46:70688606:47 ]-:47:4988405
ERROR: position ortholog index to check. ENSG00000196388 ENSCAFG00000023165 ]*:53:4988405:39 ]-:39:31642572
ERROR: position ortholog index to check. ENSCAFG00000023165 ENSG00000196388 ]*:39:31642572:53 ]-:53:4988405
ERROR: position ortholog index to check. ENSMUSG00000057054 ENSCAFG00000023165 ]*:52:70688606:37 ]-:37:31642572
ERROR: position ortholog index to check. ENSG00000100578 ENSCAFG00000015377 ]*:202:58547932:199 ]-:199:33880718
ERROR: position ortholog index to check. ENSMUSG00000024302 ENSG00000134769 ]*:118:23653346:149 ]-:149:34884745
ERROR: position ortholog index to check. ENSMUSG00000024302 ENSCAFG00000017951 [*:44:23597512:32 [-:32:55136860
ERROR: position ortholog index to check. ENSMUSG00000024302 ENSCAFG00000017951 ]*:114:23653346:108 ]-:108:55075467
ERROR: position ortholog index to check. ENSG00000180902 ENSMUSG00000073609 ]*:44:241767969:51 ]-:51:93850826
ERROR: position ortholog index to check. ENSG00000180902 ENSCAFG00000013152 ]*:48:241767969:47 ]-:47:51576154
ERROR: position ortholog index to check. ENSMUSG00000073609 ENSCAFG00000013152 ]*:53:93850826:47 ]-:47:51576154
ERROR: position ortholog index to check. ENSCAFG00000013152 ENSMUSG00000073609 ]*:47:51576154:53 ]-:53:93850826
ERROR: position ortholog index to check. ENSMUSG00000015452 ENSG00000204305 [*:3:34597894:9 [-:9:32184222
ERROR: position ortholog index to check. ENSMUSG00000015452 ENSG00000204305 ]*:55:34600803:65 ]-:65:32181143
ERROR: position ortholog index to check. ENSMUSG00000042197 ENSCAFG00000002451 [*:4:33814358:3 [*:3:24261006
ERROR: position ortholog index to check. ENSMUSG00000042197 ENSCAFG00000002451 ]*:68:33762163:66 ]*:66:24350122
ERROR: position ortholog index to check. ENSG00000118564 ENSMUSG00000039753 [*:4:15655287:5 [*:5:43782048
ERROR: position ortholog index to check. ENSCAFG00000015321 ENSG00000118564 ]*:51:64726442:53 ]-:53:15605723
ERROR: position ortholog index to check. ENSCAFG00000015321 ENSMUSG00000039753 [*:1:64684582:5 [*:5:43782048
ERROR: position ortholog index to check. ENSCAFG00000015321 ENSMUSG00000039753 ]*:53:64726442:58 ]-:58:43745299
ERROR: position ortholog index to check. ENSG00000140876 ENSMUSG00000031767 [*:7:77722583:13 [-:13:114133666
ERROR: position ortholog index to check. ENSG00000140876 ENSMUSG00000031767 ]*:35:77741950:39 ]-:39:114152016
ERROR: position ortholog index to check. ENSMUSG00000031767 ENSG00000140876 [*:13:114133666:7 [-:7:77722583
ERROR: position ortholog index to check. ENSMUSG00000031767 ENSG00000140876 ]*:39:114152016:35 ]-:35:77741950
ERROR: position ortholog index to check. ENSCAFG00000020035 ENSG00000140876 [*:3:73527692:7 [-:7:77722583
ERROR: position ortholog index to check. ENSCAFG00000020035 ENSG00000140876 ]*:21:73516196:33 ]-:33:77741950
ERROR: position ortholog index to check. ENSCAFG00000020035 ENSMUSG00000031767 [*:3:73527692:13 [-:13:114133666
ERROR: position ortholog index to check. ENSCAFG00000020035 ENSMUSG00000031767 ]*:21:73516196:37 ]-:37:114152016
ERROR: position ortholog index to check. ENSCAFG00000000226 ENSG00000112339 [*:1:27791205:7 [-:7:135054691
ERROR: position ortholog index to check. ENSCAFG00000000226 ENSG00000112339 ]*:78:27705041:85 ]-:85:134965279
ERROR: position ortholog index to check. ENSCAFG00000000226 ENSMUSG00000019977 [*:1:27791205:5 [-:5:21296134
ERROR: position ortholog index to check. ENSCAFG00000000226 ENSMUSG00000019977 ]*:78:27705041:83 ]-:83:21368300
ERROR: position ortholog index to check. ENSCAFG00000011916 ENSG00000106665 [*:6:6081356:7 [-:7:74317547
ERROR: position ortholog index to check. ENSCAFG00000011916 ENSG00000106665 ]*:68:6031110:69 ]-:69:74403848
ERROR: position ortholog index to check. ENSCAFG00000011916 ENSMUSG00000063146 [*:6:6081356:7 [-:7:134535170
ERROR: position ortholog index to check. ENSCAFG00000011916 ENSMUSG00000063146 ]*:68:6031110:69 ]-:69:134490781
ERROR: position ortholog index to check. ENSMUSG00000042359 ENSG00000079156 ]*:115:76595982:120 ]-:120:178395559
ERROR: position ortholog index to check. ENSCAFG00000013801 ENSG00000079156 ]*:109:22021203:120 ]*:120:178395559
ERROR: position ortholog index to check. ENSG00000057935 ENSMUSG00000055817 [*:15:42568746:5 [-:5:83706258
ERROR: position ortholog index to check. ENSMUSG00000055817 ENSG00000057935 [*:16:83714686:26 [-:26:42579179
ERROR: position ortholog index to check. ENSCAFG00000006527 ENSG00000057935 [*:10:34136284:28 [-:28:42579179
ERROR: position ortholog index to check. ENSMUSG00000022212 ENSG00000100884 ]*:77:55517087:77 ]-:77:24077730
ERROR: position ortholog index to check. ENSCAFG00000011767 ENSG00000100884 ]*:69:4084408:73 ]-:73:24077730
ERROR: position ortholog index to check. ENSG00000138823 ENSMUSG00000028158 ]*:80:99622848:88 ]-:88:138091055
ERROR: position ortholog index to check. ENSCAFG00000010540 ENSMUSG00000028158 ]*:72:21625654:86 ]-:86:138091055
ERROR: position ortholog index to check. ENSCAFG00000018493 ENSG00000167775 ]*:19:52886376:27 ]-:27:8302463
ERROR: position ortholog index to check. ENSG00000157782 ENSCAFG00000010401 [*:10:120650638:3 [*:3:16509463
ERROR: position ortholog index to check. ENSG00000157782 ENSCAFG00000010401 ]*:44:120666900:38 ]*:38:16522577
ERROR: position ortholog index to check. ENSG00000157782 ENSCAFG00000010401 ]*:44:120666900:38 ]-:38:16522577
ERROR: position ortholog index to check. ENSMUSG00000029544 ENSCAFG00000010401 [*:10:115186056:3 [-:3:16509463
ERROR: position ortholog index to check. ENSMUSG00000029544 ENSCAFG00000010401 ]*:40:115169123:38 ]-:38:16522577
ERROR: position ortholog index to check. ENSG00000042317 ENSCAFG00000017354 [*:10:88385819:3 [-:3:59658434
ERROR: position ortholog index to check. ENSMUSG00000021007 ENSCAFG00000017354 [*:6:98628316:3 [-:3:59658434
ERROR: position ortholog index to check. ENSMUSG00000032204 ENSCAFG00000016556 ]*:50:71112211:31 ]-:31:23269076
ERROR: position ortholog index to check. ENSMUSG00000032204 ENSCAFG00000016556 ]*:50:71112211:31 ]-:31:23269076
ERROR: position ortholog index to check. ENSG00000184517 ENSCAFG00000020085 [*:24:75166854:15 [-:15:75546724
ERROR: position ortholog index to check. ENSG00000184517 ENSCAFG00000020085 ]*:36:75170334:25 ]-:25:75543677
ERROR: position ortholog index to check. ENSG00000184517 ENSCAFG00000020085 ]*:36:75170334:25 ]-:25:75543677
ERROR: position ortholog index to check. ENSG00000240771 ENSMUSG00000019467 ]*:74:57616894:75 ]-:75:127182836
ERROR: position ortholog index to check. ENSCAFG00000000250 ENSMUSG00000019467 ]*:64:1694238:75 ]-:75:127182836
ERROR: position ortholog index to check. ENSG00000144061 ENSMUSG00000027378 [*:8:110204968:3 [-:3:127788854
ERROR: position ortholog index to check. ENSG00000144061 ENSMUSG00000027378 ]*:90:110123791:87 ]-:87:127740916
ERROR: position ortholog index to check. ENSG00000021852 ENSCAFG00000018937 [*:4:56965948:1 [-:1:52535461
ERROR: position ortholog index to check. ENSG00000021852 ENSCAFG00000018937 [*:4:56965948:1 [-:1:52535461
ERROR: position ortholog index to check. ENSCAFG00000015982 ENSG00000143776 ]*:167:38080314:161 ]-:161:226994268
ERROR: position ortholog index to check. ENSCAFG00000015982 ENSMUSG00000026490 ]*:167:38080314:161 ]-:161:180162166
ERROR: position ortholog index to check. ENSMUSG00000043336 ENSG00000168386 [*:6:57506609:7 [-:7:99931020
ERROR: position ortholog index to check. ENSMUSG00000043336 ENSCAFG00000009242 [*:8:57506609:9 [-:9:6564158
ERROR: position ortholog index to check. ENSMUSG00000043336 ENSCAFG00000009242 [*:26:57569765:24 [-:24:6473685
ERROR: position ortholog index to check. ENSG00000001617 ENSCAFG00000010804 [*:14:50159623:9 [-:9:39161325
ERROR: position ortholog index to check. ENSG00000001617 ENSCAFG00000010804 ]*:90:50188115:86 ]-:86:39136523
ERROR: position ortholog index to check. ENSG00000001617 ENSCAFG00000010804 ]*:90:50188115:86 ]-:86:39136523
ERROR: position ortholog index to check. ENSMUSG00000034684 ENSCAFG00000010804 [*:10:107705542:7 [-:7:39161325
ERROR: position ortholog index to check. ENSMUSG00000034684 ENSCAFG00000010804 ]*:85:107682429:82 ]-:82:39136523
ERROR: position ortholog index to check. ENSMUSG00000034684 ENSCAFG00000010804 ]*:85:107682429:82 ]-:82:39136523
ERROR: position ortholog index to check. ENSMUSG00000020926 ENSG00000073670 ]*:119:102778146:123 ]-:123:44779754
ERROR: position ortholog index to check. ENSCAFG00000014102 ENSG00000073670 ]*:113:18711375:123 ]-:123:44779754
ERROR: position ortholog index to check. ENSMUSG00000020926 ENSCAFG00000014102 ]*:117:102778146:113 ]-:113:18711375
ERROR: position ortholog index to check. ENSCAFG00000014102 ENSMUSG00000020926 ]*:113:18711375:117 ]-:117:102778146
ERROR: position ortholog index to check. ENSG00000073350 ENSMUSG00000020782 [*:16:75543427:9 [-:9:115834828
ERROR: position ortholog index to check. ENSG00000073350 ENSMUSG00000020782 ]*:122:75574878:111 ]-:111:115855473
ERROR: position ortholog index to check. ENSG00000073350 ENSCAFG00000004816 [*:16:75543427:3 [-:3:4996755
ERROR: position ortholog index to check. ENSG00000073350 ENSCAFG00000004816 ]*:122:75574878:105 ]-:105:4975660
ERROR: position ortholog index to check. ENSMUSG00000020782 ENSCAFG00000004816 [*:9:115834828:3 [-:3:4996755
ERROR: position ortholog index to check. ENSMUSG00000020782 ENSCAFG00000004816 ]*:111:115855473:107 ]-:107:4975660
ERROR: position ortholog index to check. ENSCAFG00000004816 ENSMUSG00000020782 [*:3:4996755:9 [-:9:115834828
ERROR: position ortholog index to check. ENSCAFG00000004816 ENSMUSG00000020782 ]*:107:4975660:111 ]-:111:115855473
ERROR: position ortholog index to check. ENSMUSG00000028886 ENSG00000158161 [*:8:132656756:11 [-:11:28058026
ERROR: position ortholog index to check. ENSMUSG00000028886 ENSG00000158161 ]*:86:132721359:93 ]-:93:27974466
ERROR: position ortholog index to check. ENSCAFG00000011935 ENSG00000158161 [*:7:72348413:11 [*:11:28058026
ERROR: position ortholog index to check. ENSMUSG00000028886 ENSCAFG00000011935 [*:8:132656756:7 [-:7:72348413
ERROR: position ortholog index to check. ENSMUSG00000028886 ENSCAFG00000011935 ]*:86:132721359:84 ]-:84:72413662
ERROR: position ortholog index to check. ENSMUSG00000028886 ENSCAFG00000011935 ]*:86:132721359:84 ]-:84:72413662
ERROR: position ortholog index to check. ENSG00000143442 ENSCAFG00000012719 [*:11:151442204:8 [-:8:60495279
ERROR: position ortholog index to check. ENSG00000143442 ENSCAFG00000012719 ]*:99:151404802:102 ]-:102:60466670
ERROR: position ortholog index to check. ENSG00000143442 ENSCAFG00000012719 ]*:99:151404802:102 ]-:102:60466670
ERROR: position ortholog index to check. ENSMUSG00000038902 ENSCAFG00000012719 [*:9:94853951:8 [-:8:60495279
ERROR: position ortholog index to check. ENSMUSG00000038902 ENSCAFG00000012719 ]*:95:94880332:102 ]-:102:60466670
ERROR: position ortholog index to check. ENSMUSG00000038902 ENSCAFG00000012719 ]*:95:94880332:102 ]-:102:60466670
ERROR: position ortholog index to check. ENSMUSG00000028896 ENSG00000180198 [*:16:132339997:29 [-:29:28529867
ERROR: position ortholog index to check. ENSMUSG00000028896 ENSG00000180198 ]*:56:132332827:69 ]-:69:28538007
ERROR: position ortholog index to check. ENSMUSG00000028896 ENSCAFG00000011757 [*:19:132339997:16 [-:16:71955748
ERROR: position ortholog index to check. ENSMUSG00000028896 ENSCAFG00000011757 ]*:67:132332827:64 ]*:64:71949547
ERROR: position ortholog index to check. ENSMUSG00000028896 ENSCAFG00000011757 ]*:67:132332827:64 ]-:64:71949547
ERROR: position ortholog index to check. ENSG00000111305 ENSMUSG00000030206 ]*:45:13084901:42 ]-:42:135237403
ERROR: position ortholog index to check. ENSG00000111305 ENSCAFG00000013186 ]*:47:13084901:41 ]-:41:33302005
ERROR: position ortholog index to check. ENSMUSG00000030206 ENSCAFG00000013186 ]*:42:135237403:35 ]-:35:33302005
ERROR: position ortholog index to check. ENSCAFG00000013186 ENSMUSG00000030206 ]*:35:33302005:42 ]-:42:135237403
ERROR: position ortholog index to check. ENSCAFG00000012389 ENSG00000174606 ]*:43:11114290:45 ]-:45:212995041
ERROR: position ortholog index to check. ENSCAFG00000012389 ENSMUSG00000026634 ]*:41:11114290:51 ]-:51:190945091
ERROR: position ortholog index to check. ENSG00000059915 ENSMUSG00000037126 ]*:84:102403200:79 ]-:79:46312699
ERROR: position ortholog index to check. ENSCAFG00000010170 ENSMUSG00000037126 ]*:69:14911104:77 ]-:77:46312699
ERROR: position ortholog index to check. ENSMUSG00000002728 ENSG00000173418 ]*:30:145915889:37 ]-:37:20033187
ERROR: position ortholog index to check. ENSCAFG00000032025 ENSG00000173418 ]*:28:3313464:37 ]-:37:20033187
ERROR: position ortholog index to check. ENSCAFG00000023065 ENSG00000203970 [*:1:17836200:3 [-:3:50021935
ERROR: position ortholog index to check. ENSCAFG00000023065 ENSMUSG00000067773 [*:1:17836200:3 [-:3:18265080
ERROR: position ortholog index to check. ENSCAFG00000007754 ENSG00000170242 ]*:112:35026579:123 ]-:123:11956175
ERROR: position ortholog index to check. ENSCAFG00000007754 ENSMUSG00000059263 ]*:112:35026579:122 ]-:122:112110119
ERROR: position ortholog index to check. ENSMUSG00000005034 ENSG00000142875 [*:20:146769940:27 [-:27:84165007
ERROR: position ortholog index to check. ENSMUSG00000005034 ENSG00000142875 ]*:62:146732588:94 ]-:94:84235305
ERROR: position ortholog index to check. ENSCAFG00000020319 ENSG00000142875 [*:11:63664391:27 [*:27:84165007
ERROR: position ortholog index to check. ENSCAFG00000020319 ENSG00000142875 ]*:74:63618579:96 ]-:96:84235305
ERROR: position ortholog index to check. ENSMUSG00000005034 ENSCAFG00000020319 [*:14:146770525:6 [-:6:63664987
ERROR: position ortholog index to check. ENSMUSG00000005034 ENSCAFG00000020319 [*:20:146769940:11 [-:11:63664391
ERROR: position ortholog index to check. ENSMUSG00000005034 ENSCAFG00000020319 ]*:64:146732588:64 ]-:64:63618579
ERROR: position ortholog index to check. ENSG00000097033 ENSMUSG00000037062 [*:6:86704900:7 [-:7:144720053
ERROR: position ortholog index to check. ENSCAFG00000020239 ENSG00000097033 ]*:49:61439777:55 ]-:55:86743235
ERROR: position ortholog index to check. ENSCAFG00000020239 ENSMUSG00000037062 ]*:51:61439777:59 ]-:59:144691425
ERROR: position ortholog index to check. ENSG00000124067 ENSMUSG00000017765 ]*:112:67944840:105 ]-:105:105944082
ERROR: position ortholog index to check. ENSG00000124067 ENSCAFG00000020329 ]*:112:67944840:108 ]-:108:81555422
ERROR: position ortholog index to check. ENSMUSG00000017765 ENSCAFG00000020329 ]*:105:105944082:108 ]-:108:81555422
ERROR: position ortholog index to check. ENSCAFG00000020329 ENSMUSG00000017765 ]*:108:81555422:105 ]-:105:105944082
ERROR: position ortholog index to check. ENSG00000092529 ENSMUSG00000079110 ]*:125:42411773:114 ]*:114:120504499
ERROR: position ortholog index to check. ENSMUSG00000079110 ENSG00000092529 [*:3:120463873:5 [-:5:42359806
ERROR: position ortholog index to check. ENSG00000092529 ENSCAFG00000010383 [*:5:42359806:1 [*:1:9329225
ERROR: position ortholog index to check. ENSG00000092529 ENSCAFG00000010383 [*:5:42359806:1 [*:1:9329225
ERROR: position ortholog index to check. ENSG00000092529 ENSCAFG00000010383 ]*:127:42411773:119 ]*:119:9383148
ERROR: position ortholog index to check. ENSG00000092529 ENSCAFG00000010383 ]*:127:42411773:119 ]*:119:9383148
ERROR: position ortholog index to check. ENSG00000092529 ENSCAFG00000010383 ]*:127:42411773:119 ]*:119:9383148
ERROR: position ortholog index to check. ENSG00000092529 ENSCAFG00000010383 ]*:127:42411773:119 ]*:119:9383148
ERROR: position ortholog index to check. ENSMUSG00000079110 ENSCAFG00000010383 [*:3:120463873:1 [-:1:9329225
ERROR: position ortholog index to check. ENSMUSG00000079110 ENSCAFG00000010383 [*:3:120463873:1 [-:1:9329225
ERROR: position ortholog index to check. ENSMUSG00000079110 ENSCAFG00000010383 ]*:112:120504499:111 ]-:111:9383148
ERROR: position ortholog index to check. ENSMUSG00000079110 ENSCAFG00000010383 ]*:112:120504499:111 ]-:111:9383148
ERROR: position ortholog index to check. ENSMUSG00000079020 ENSG00000022567 [*:10:73605685:3 [*:3:141254229
ERROR: position ortholog index to check. ENSMUSG00000079020 ENSG00000022567 ]*:46:73581765:44 ]-:44:141212191
ERROR: position ortholog index to check. ENSCAFG00000001232 ENSG00000022567 ]*:41:35709032:48 ]-:48:141212191
ERROR: position ortholog index to check. ENSG00000151276 ENSMUSG00000045095 [*:3:66038308:3 [-:3:94283322
ERROR: position ortholog index to check. ENSG00000151276 ENSMUSG00000045095 [*:20:65478667:24 [-:24:93792422
ERROR: position ortholog index to check. ENSG00000151276 ENSMUSG00000045095 ]*:117:65357076:121 ]-:121:93678946
ERROR: position ortholog index to check. ENSG00000151276 ENSMUSG00000045095 ]*:120:65356378:124 ]-:124:93678248
ERROR: position ortholog index to check. ENSCAFG00000006722 ENSG00000151276 [*:14:25838723:20 [*:20:65478667
ERROR: position ortholog index to check. ENSCAFG00000006722 ENSG00000151276 ]*:109:25949921:117 ]-:117:65357076
ERROR: position ortholog index to check. ENSCAFG00000006722 ENSMUSG00000045095 [*:16:25838723:26 [-:26:93792422
ERROR: position ortholog index to check. ENSCAFG00000006722 ENSMUSG00000045095 ]*:113:25949921:125 ]-:125:93678946
ERROR: position ortholog index to check. ENSG00000068308 ENSMUSG00000031154 [*:9:48957570:7 [-:7:7842117
ERROR: position ortholog index to check. ENSG00000068308 ENSMUSG00000031154 ]*:53:48923174:52 ]-:52:7874354
ERROR: position ortholog index to check. ENSCAFG00000015689 ENSMUSG00000031154 [*:1:42108334:7 [-:7:7842117
ERROR: position ortholog index to check. ENSCAFG00000015689 ENSMUSG00000031154 ]*:46:42081677:52 ]-:52:7874354
ERROR: position ortholog index to check. ENSMUSG00000024426 ENSG00000137343 ]*:68:35897741:69 ]-:69:30646643
ERROR: position ortholog index to check. ENSCAFG00000000414 ENSG00000137343 ]*:63:456152:69 ]-:69:30646643
ERROR: position ortholog index to check. ENSMUSG00000028700 ENSG00000085998 [*:16:116151124:11 [-:11:46197821
ERROR: position ortholog index to check. ENSMUSG00000023022 ENSG00000050405 [*:20:99819643:23 [-:23:50222170
ERROR: position ortholog index to check. ENSMUSG00000023022 ENSG00000050405 ]*:54:99780297:59 ]-:59:50177064
ERROR: position ortholog index to check. ENSG00000050405 ENSCAFG00000008230 [*:8:50248751:3 [-:3:4504472
ERROR: position ortholog index to check. ENSG00000050405 ENSCAFG00000008230 ]*:57:50177064:50 ]-:50:4560627
ERROR: position ortholog index to check. ENSCAFG00000008230 ENSG00000050405 ]*:50:4560627:57 ]-:57:50177064
ERROR: position ortholog index to check. ENSMUSG00000023022 ENSCAFG00000008230 [*:6:99843793:3 [-:3:4504472
ERROR: position ortholog index to check. ENSMUSG00000023022 ENSCAFG00000008230 [*:18:99819643:14 [-:14:4527069
ERROR: position ortholog index to check. ENSMUSG00000023022 ENSCAFG00000008230 ]*:52:99780297:48 ]-:48:4560627
ERROR: position ortholog index to check. ENSCAFG00000020193 ENSG00000140832 ]*:3:77425578:29 ]-:29:71641027
ERROR: position ortholog index to check. ENSCAFG00000020193 ENSMUSG00000001672 ]*:3:77425578:23 ]-:23:109948025
ERROR: position ortholog index to check. ENSMUSG00000013236 ENSG00000105426 [*:11:56458282:7 [-:7:5286140
ERROR: position ortholog index to check. ENSMUSG00000013236 ENSG00000105426 ]*:155:56413325:156 ]-:156:5206774
ERROR: position ortholog index to check. ENSG00000105426 ENSCAFG00000018859 [*:9:5286140:7 [-:7:54612947
ERROR: position ortholog index to check. ENSCAFG00000018859 ENSG00000105426 [*:7:54612947:9 [-:9:5286140
ERROR: position ortholog index to check. ENSG00000079337 ENSMUSG00000022469 ]*:133:47737567:125 ]-:125:97745548
ERROR: position ortholog index to check. ENSG00000143452 ENSMUSG00000028109 [*:10:150719505:13 [-:13:95561245
ERROR: position ortholog index to check. ENSG00000143452 ENSMUSG00000028109 ]*:66:150698654:77 ]-:77:95587458
ERROR: position ortholog index to check. ENSCAFG00000012075 ENSMUSG00000028109 [*:1:59882190:11 [-:11:95561245
ERROR: position ortholog index to check. ENSCAFG00000012075 ENSMUSG00000028109 ]*:57:59861120:75 ]-:75:95587458
