human_ensemble_id_gene	gene_id	gene_name	mouse_ensembl_id	mouse_gene_id	mouse_gene_name	dog_ensembl_id	dog_gene_id	dog_gene_name	transcript	status	mouse_ortholog_transcript	status	dog_ortholog_transcript	status
ENSG00000070808	CAMK2A	calcium/calmodulin dependent protein kinase II alpha 	ENSMUSG00000024617	Camk2a	calcium/calmodulin-dependent protein kinase II alpha 	ENSCAFG00000018163	CAMK2A	calcium/calmodulin dependent protein kinase II alpha 	CGATENSMUST00000039904	predicted	ENSMUST00000039904	known	CGACAFTENSMUST00000039904	predicted
ENSG00000171603	CLSTN1	calsyntenin 1 	ENSMUSG00000039953	Clstn1	calsyntenin 1 	ENSCAFG00000019740	LOC479600	beta-catenin-interacting protein 1 	ENST00000361311	known	ENSMUST00000105691	known	ENSCAFT00000044983	known
ENSG00000171603	CLSTN1	calsyntenin 1 	ENSMUSG00000039953	Clstn1	calsyntenin 1 	ENSCAFG00000019740	LOC479600	beta-catenin-interacting protein 1 	ENST00000377298	known	ENSMUST00000039144	known	CGACAFTENST00000377298	predicted
ENSG00000072682	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	ENSCAFG00000000824	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENST00000401867	known	ENSMUST00000019050	known	CGACAFTENST00000401867	predicted
ENSG00000072682	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	ENSCAFG00000000824	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENST00000379086	known	ENSMUST00000174616	known	ENSCAFT00000001289	known
ENSG00000072682	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	ENSCAFG00000000824	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENST00000166534	known	ENSMUST00000019050	known	CGACAFTENST00000401867	predicted
ENSG00000072682	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	ENSCAFG00000000824	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENST00000360568	known	ENSMUST00000174616	known	ENSCAFT00000001289	known
ENSG00000072682	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	ENSCAFG00000000824	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENST00000379100	known	ENSMUST00000174616	known	ENSCAFT00000001289	known
ENSG00000072682	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	ENSCAFG00000000824	P4HA2	prolyl 4-hydroxylase subunit alpha 2 	ENST00000379104	known	ENSMUST00000019050	known	CGACAFTENST00000401867	predicted
ENSG00000170248	PDCD6IP	programmed cell death 6 interacting protein 	ENSMUSG00000032504	Pdcd6ip	programmed cell death 6 interacting protein 	ENSCAFG00000004721	PDCD6IP	programmed cell death 6 interacting protein 	ENST00000307296	known	ENSMUST00000035086	known	ENSCAFT00000007604	known
ENSG00000170248	PDCD6IP	programmed cell death 6 interacting protein 	ENSMUSG00000032504	Pdcd6ip	programmed cell death 6 interacting protein 	ENSCAFG00000004721	PDCD6IP	programmed cell death 6 interacting protein 	ENST00000457054	known	ENSMUST00000111861	known	CGACAFTENST00000457054	predicted
ENSG00000147852	VLDLR	very low density lipoprotein receptor 	ENSMUSG00000024924	Vldlr	very low density lipoprotein receptor 	ENSCAFG00000002028	VLDLR	very low density lipoprotein receptor 	ENST00000382100	known	ENSMUST00000167487	known	ENSCAFT00000037581	known
ENSG00000147852	VLDLR	very low density lipoprotein receptor 	ENSMUSG00000024924	Vldlr	very low density lipoprotein receptor 	ENSCAFG00000002028	VLDLR	very low density lipoprotein receptor 	ENST00000382099	known	ENSMUST00000172302	known	ENSCAFT00000037573	known
ENSG00000147852	VLDLR	very low density lipoprotein receptor 	ENSMUSG00000024924	Vldlr	very low density lipoprotein receptor 	ENSCAFG00000002028	VLDLR	very low density lipoprotein receptor 	CGATENSMUST00000047645	predicted	ENSMUST00000047645	known	CGACAFTENSMUST00000047645	predicted
ENSG00000102312	PORCN	porcupine O-acyltransferase 	ENSMUSG00000031169	Porcn	porcupine O-acyltransferase 	ENSCAFG00000015435	ENSCAFG00000015435	- Gene - NCBI	ENST00000359882	known	ENSMUST00000089403	known	CGACAFTENST00000359882	predicted
ENSG00000102312	PORCN	porcupine O-acyltransferase 	ENSMUSG00000031169	Porcn	porcupine O-acyltransferase 	ENSCAFG00000015435	ENSCAFG00000015435	- Gene - NCBI	ENST00000355961	known	ENSMUST00000082320	known	CGACAFTENST00000355961	predicted
ENSG00000102312	PORCN	porcupine O-acyltransferase 	ENSMUSG00000031169	Porcn	porcupine O-acyltransferase 	ENSCAFG00000015435	ENSCAFG00000015435	- Gene - NCBI	ENST00000361988	known	ENSMUST00000089402	known	CGACAFTENST00000361988	predicted
ENSG00000102312	PORCN	porcupine O-acyltransferase 	ENSMUSG00000031169	Porcn	porcupine O-acyltransferase 	ENSCAFG00000015435	ENSCAFG00000015435	- Gene - NCBI	ENST00000326194	known	ENSMUST00000077595	known	ENSCAFT00000024529	known
ENSG00000102312	PORCN	porcupine O-acyltransferase 	ENSMUSG00000031169	Porcn	porcupine O-acyltransferase 	ENSCAFG00000015435	ENSCAFG00000015435	- Gene - NCBI	ENST00000537758	known	ENSMUST00000082320	known	CGACAFTENST00000355961	predicted
ENSG00000102312	PORCN	porcupine O-acyltransferase 	ENSMUSG00000031169	Porcn	porcupine O-acyltransferase 	ENSCAFG00000015435	ENSCAFG00000015435	- Gene - NCBI	ENST00000367574	known	ENSMUST00000089403	known	CGACAFTENST00000359882	predicted
ENSG00000185697	MYBL1	MYB proto-oncogene like 1 	ENSMUSG00000025912	Mybl1	myeloblastosis oncogene-like 1 	ENSCAFG00000007344	MYBL1	MYB proto-oncogene like 1 	ENST00000522677	known	ENSMUST00000088658	known	ENSCAFT00000043735	known
ENSG00000185697	MYBL1	MYB proto-oncogene like 1 	ENSMUSG00000025912	Mybl1	myeloblastosis oncogene-like 1 	ENSCAFG00000007344	MYBL1	MYB proto-oncogene like 1 	ENST00000524176	known	ENSMUST00000115468	known	CGACAFTENST00000524176	predicted
ENSG00000198948	MFAP3L	microfibril associated protein 3 like 	ENSMUSG00000031647	Mfap3l	microfibrillar-associated protein 3-like 	ENSCAFG00000007681	MFAP3L	microfibril associated protein 3 like 	ENST00000393704	known	ENSMUST00000161421	known	CGACAFTENST00000393704	predicted
ENSG00000198948	MFAP3L	microfibril associated protein 3 like 	ENSMUSG00000031647	Mfap3l	microfibrillar-associated protein 3-like 	ENSCAFG00000007681	MFAP3L	microfibril associated protein 3 like 	ENST00000361618	known	ENSMUST00000034066	known	ENSCAFT00000012285	known
ENSG00000090372	STRN4	striatin 4 	ENSMUSG00000030374	Strn4	striatin, calmodulin binding protein 4 	ENSCAFG00000004226	STRN4	striatin 4 	ENST00000263280	known	ENSMUST00000108495	known	CGACAFTENST00000263280	predicted
ENSG00000090372	STRN4	striatin 4 	ENSMUSG00000030374	Strn4	striatin, calmodulin binding protein 4 	ENSCAFG00000004226	STRN4	striatin 4 	ENST00000391910	known	ENSMUST00000019220	known	ENSCAFT00000006783	known
ENSG00000138073	PREB	prolactin regulatory element binding 	ENSMUSG00000045302	Preb	prolactin regulatory element binding 	ENSCAFG00000004688	PREB	prolactin regulatory element binding 	ENST00000260643	known	ENSMUST00000074840	known	ENSCAFT00000007541	known
ENSG00000138073	PREB	prolactin regulatory element binding 	ENSMUSG00000045302	Preb	prolactin regulatory element binding 	ENSCAFG00000004688	PREB	prolactin regulatory element binding 	ENST00000406567	known	CGAMUSTENST00000406567	predicted	CGACAFTENST00000406567	predicted
ENSG00000138073	PREB	prolactin regulatory element binding 	ENSMUSG00000045302	Preb	prolactin regulatory element binding 	ENSCAFG00000004688	PREB	prolactin regulatory element binding 	CGATENSMUST00000202567	predicted	ENSMUST00000202567	known	CGACAFTENSMUST00000202567	predicted
ENSG00000085978	ATG16L1	autophagy related 16 like 1 	ENSMUSG00000026289	Atg16l1	autophagy related 16-like 1 (S. cerevisiae) 	ENSCAFG00000011752	ATG16L1	autophagy related 16 like 1 	ENST00000392017	known	ENSMUST00000027512	known	ENSCAFT00000018720	known
ENSG00000085978	ATG16L1	autophagy related 16 like 1 	ENSMUSG00000026289	Atg16l1	autophagy related 16-like 1 (S. cerevisiae) 	ENSCAFG00000011752	ATG16L1	autophagy related 16 like 1 	ENST00000392020	known	ENSMUST00000113186	known	CGACAFTENST00000392020	predicted
ENSG00000085978	ATG16L1	autophagy related 16 like 1 	ENSMUSG00000026289	Atg16l1	autophagy related 16-like 1 (S. cerevisiae) 	ENSCAFG00000011752	ATG16L1	autophagy related 16 like 1 	ENST00000347464	known	CGAMUSTENST00000347464	predicted	CGACAFTENST00000347464	predicted
ENSG00000085978	ATG16L1	autophagy related 16 like 1 	ENSMUSG00000026289	Atg16l1	autophagy related 16-like 1 (S. cerevisiae) 	ENSCAFG00000011752	ATG16L1	autophagy related 16 like 1 	CGATENSMUST00000113190	predicted	ENSMUST00000113190	known	CGACAFTENSMUST00000113190	predicted
ENSG00000129159	KCNC1	potassium voltage-gated channel subfamily C member 1 	ENSMUSG00000058975	Kcnc1	potassium voltage gated channel, Shaw-related subfamily, member 1 	ENSCAFG00000009072	KCNC1	potassium voltage-gated channel subfamily C member 1 	ENST00000379472	known	ENSMUST00000025202	known	CGACAFTENST00000379472	predicted
ENSG00000129159	KCNC1	potassium voltage-gated channel subfamily C member 1 	ENSMUSG00000058975	Kcnc1	potassium voltage gated channel, Shaw-related subfamily, member 1 	ENSCAFG00000009072	KCNC1	potassium voltage-gated channel subfamily C member 1 	ENST00000265969	known	ENSMUST00000160433	known	ENSCAFT00000014422	known
ENSG00000161533	ACOX1	acyl-CoA oxidase 1 	ENSMUSG00000020777	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl 	ENSCAFG00000004989	ACOX1	acyl-CoA oxidase 1 	ENST00000293217	known	ENSMUST00000066587	known	ENSCAFT00000008030	known
ENSG00000161533	ACOX1	acyl-CoA oxidase 1 	ENSMUSG00000020777	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl 	ENSCAFG00000004989	ACOX1	acyl-CoA oxidase 1 	ENST00000301608	known	ENSMUST00000072948	known	ENSCAFT00000008028	known
ENSG00000011275	RNF216	ring finger protein 216 	ENSMUSG00000045078	Rnf216	ring finger protein 216 	ENSCAFG00000015990	RNF216	ring finger protein 216 	ENST00000425013	known	ENSMUST00000053498	known	CGACAFTENST00000425013	predicted
ENSG00000011275	RNF216	ring finger protein 216 	ENSMUSG00000045078	Rnf216	ring finger protein 216 	ENSCAFG00000015990	RNF216	ring finger protein 216 	ENST00000389902	known	ENSMUST00000200607	known	ENSCAFT00000025386	known
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000264731	known	ENSMUST00000115310	known	ENSCAFT00000022170	known
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000418709	known	CGAMUSTENST00000418709	predicted	CGACAFTENST00000418709	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000392460	known	ENSMUST00000065523	known	CGACAFTENST00000392460	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000440651	known	CGAMUSTENST00000440651	predicted	CGACAFTENST00000440651	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000354600	known	ENSMUST00000040231	known	CGACAFTENST00000354600	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000437221	known	ENSMUST00000115305	known	CGACAFTENST00000437221	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	ENST00000392463	known	CGAMUSTENST00000392463	predicted	CGACAFTENST00000392463	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	CGATENSMUST00000115306	predicted	ENSMUST00000115306	known	CGACAFTENSMUST00000115306	predicted
ENSG00000073282	TP63	tumor protein p63 	ENSMUSG00000022510	Trp63	transformation related protein 63 	ENSCAFG00000013961	TP63	tumor protein p63 	CGATENSMUST00000115308	predicted	ENSMUST00000115308	known	CGACAFTENSMUST00000115308	predicted
ENSG00000166200	COPS2	COP9 signalosome subunit 2 	ENSMUSG00000027206	Cops2	COP9 signalosome subunit 2 	ENSCAFG00000014850	COPS2	COP9 signalosome subunit 2 	ENST00000388901	known	ENSMUST00000028635	known	ENSCAFT00000023590	known
ENSG00000166200	COPS2	COP9 signalosome subunit 2 	ENSMUSG00000027206	Cops2	COP9 signalosome subunit 2 	ENSCAFG00000014850	COPS2	COP9 signalosome subunit 2 	ENST00000299259	known	ENSMUST00000110463	known	CGACAFTENST00000299259	predicted
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000392476	known	ENSMUST00000021177	known	ENSCAFT00000030383	known
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000430767	known	ENSMUST00000090433	known	CGACAFTENST00000430767	predicted
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000585618	known	ENSMUST00000090433	known	CGACAFTENST00000430767	predicted
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000436233	known	ENSMUST00000090433	known	CGACAFTENST00000430767	predicted
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000443798	known	ENSMUST00000021177	known	ENSCAFT00000030383	known
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000591437	known	CGAMUSTENST00000591437	predicted	CGACAFTENST00000591437	predicted
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	ENST00000431431	known	CGAMUSTENST00000591437	predicted	CGACAFTENST00000591437	predicted
ENSG00000129657	SEC14L1	SEC14 like lipid binding 1 	ENSMUSG00000020823	Sec14l1	SEC14-like lipid binding 1 	ENSCAFG00000005176	SEC14L1	SEC14 like lipid binding 1 	CGATENSMUST00000103026	predicted	ENSMUST00000103026	known	CGACAFTENSMUST00000103026	predicted
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component 	ENSMUSG00000035310	Lin54	lin-54 homolog (C. elegans) 	ENSCAFG00000009052	LIN54	lin-54 DREAM MuvB core complex component 	ENST00000340417	known	ENSMUST00000046154	known	ENSCAFT00000014390	known
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component 	ENSMUSG00000035310	Lin54	lin-54 homolog (C. elegans) 	ENSCAFG00000009052	LIN54	lin-54 DREAM MuvB core complex component 	ENST00000442461	known	ENSMUST00000154921	known	CGACAFTENSMUST00000137750	predicted
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component 	ENSMUSG00000035310	Lin54	lin-54 homolog (C. elegans) 	ENSCAFG00000009052	LIN54	lin-54 DREAM MuvB core complex component 	ENST00000446851	known	ENSMUST00000154921	known	CGACAFTENSMUST00000137750	predicted
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component 	ENSMUSG00000035310	Lin54	lin-54 homolog (C. elegans) 	ENSCAFG00000009052	LIN54	lin-54 DREAM MuvB core complex component 	ENST00000510557	known	ENSMUST00000154921	known	CGACAFTENSMUST00000137750	predicted
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component 	ENSMUSG00000035310	Lin54	lin-54 homolog (C. elegans) 	ENSCAFG00000009052	LIN54	lin-54 DREAM MuvB core complex component 	ENST00000506560	known	CGAMUSTENST00000506560	predicted	CGACAFTENST00000506560	predicted
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component 	ENSMUSG00000035310	Lin54	lin-54 homolog (C. elegans) 	ENSCAFG00000009052	LIN54	lin-54 DREAM MuvB core complex component 	ENST00000505397	known	ENSMUST00000046154	known	ENSCAFT00000014390	known
ENSG00000168610	STAT3	signal transducer and activator of transcription 3 	ENSMUSG00000004040	Stat3	signal transducer and activator of transcription 3 	ENSCAFG00000015213	STAT3	signal transducer and activator of transcription 3 	ENST00000264657	known	ENSMUST00000127638	known	ENSCAFT00000024171	known
ENSG00000168610	STAT3	signal transducer and activator of transcription 3 	ENSMUSG00000004040	Stat3	signal transducer and activator of transcription 3 	ENSCAFG00000015213	STAT3	signal transducer and activator of transcription 3 	ENST00000585517	known	ENSMUST00000103114	known	CGACAFTENST00000585517	predicted
ENSG00000168610	STAT3	signal transducer and activator of transcription 3 	ENSMUSG00000004040	Stat3	signal transducer and activator of transcription 3 	ENSCAFG00000015213	STAT3	signal transducer and activator of transcription 3 	ENST00000588969	known	ENSMUST00000127638	known	ENSCAFT00000024171	known
ENSG00000168610	STAT3	signal transducer and activator of transcription 3 	ENSMUSG00000004040	Stat3	signal transducer and activator of transcription 3 	ENSCAFG00000015213	STAT3	signal transducer and activator of transcription 3 	ENST00000404395	known	ENSMUST00000092671	known	CGACAFTENST00000404395	predicted
ENSG00000164176	EDIL3	EGF like repeats and discoidin domains 3 	ENSMUSG00000034488	Edil3	EGF-like repeats and discoidin I-like domains 3 	ENSCAFG00000008467	EDIL3	EGF like repeats and discoidin domains 3 	ENST00000296591	known	ENSMUST00000081769	known	ENSCAFT00000013454	known
ENSG00000164176	EDIL3	EGF like repeats and discoidin domains 3 	ENSMUSG00000034488	Edil3	EGF-like repeats and discoidin I-like domains 3 	ENSCAFG00000008467	EDIL3	EGF like repeats and discoidin domains 3 	ENST00000380138	known	ENSMUST00000043111	known	CGACAFTENST00000380138	predicted
ENSG00000105991	HOXA1	homeobox A1 	ENSMUSG00000029844	Hoxa1	homeobox A1 	ENSCAFG00000002936	HOXA1	homeobox A1 	ENST00000343060	known	ENSMUST00000000964	known	ENSCAFT00000004700	known
ENSG00000105991	HOXA1	homeobox A1 	ENSMUSG00000029844	Hoxa1	homeobox A1 	ENSCAFG00000002936	HOXA1	homeobox A1 	ENST00000355633	known	ENSMUST00000120363	known	CGACAFTENST00000355633	predicted
ENSG00000136404	TM6SF1	transmembrane 6 superfamily member 1 	ENSMUSG00000038623	Tm6sf1	transmembrane 6 superfamily member 1 	ENSCAFG00000013196	TM6SF1	transmembrane 6 superfamily member 1 	ENST00000322019	known	ENSMUST00000041890	known	ENSCAFT00000020949	known
ENSG00000136404	TM6SF1	transmembrane 6 superfamily member 1 	ENSMUSG00000038623	Tm6sf1	transmembrane 6 superfamily member 1 	ENSCAFG00000013196	TM6SF1	transmembrane 6 superfamily member 1 	ENST00000379390	known	CGAMUSTENST00000379390	predicted	CGACAFTENST00000379390	predicted
ENSG00000136404	TM6SF1	transmembrane 6 superfamily member 1 	ENSMUSG00000038623	Tm6sf1	transmembrane 6 superfamily member 1 	ENSCAFG00000013196	TM6SF1	transmembrane 6 superfamily member 1 	ENST00000565774	known	CGAMUSTENST00000565774	predicted	CGACAFTENST00000565774	predicted
ENSG00000136404	TM6SF1	transmembrane 6 superfamily member 1 	ENSMUSG00000038623	Tm6sf1	transmembrane 6 superfamily member 1 	ENSCAFG00000013196	TM6SF1	transmembrane 6 superfamily member 1 	CGATENSMUST00000119543	predicted	ENSMUST00000119543	known	CGACAFTENSMUST00000119543	predicted
ENSG00000120156	TEK	TEK receptor tyrosine kinase 	ENSMUSG00000006386	Tek	TEK receptor tyrosine kinase 	ENSCAFG00000001713	TEK	TEK receptor tyrosine kinase 	ENST00000519097	known	CGAMUSTENST00000519097	predicted	CGACAFTENST00000519097	predicted
ENSG00000120156	TEK	TEK receptor tyrosine kinase 	ENSMUSG00000006386	Tek	TEK receptor tyrosine kinase 	ENSCAFG00000001713	TEK	TEK receptor tyrosine kinase 	ENST00000380036	known	ENSMUST00000102798	known	CGACAFTENST00000380036	predicted
ENSG00000120156	TEK	TEK receptor tyrosine kinase 	ENSMUSG00000006386	Tek	TEK receptor tyrosine kinase 	ENSCAFG00000001713	TEK	TEK receptor tyrosine kinase 	ENST00000406359	known	CGAMUSTENST00000406359	predicted	CGACAFTENST00000406359	predicted
ENSG00000120156	TEK	TEK receptor tyrosine kinase 	ENSMUSG00000006386	Tek	TEK receptor tyrosine kinase 	ENSCAFG00000001713	TEK	TEK receptor tyrosine kinase 	CGATENSMUST00000073939	predicted	ENSMUST00000073939	known	CGACAFTENSMUST00000073939	predicted
ENSG00000120156	TEK	TEK receptor tyrosine kinase 	ENSMUSG00000006386	Tek	TEK receptor tyrosine kinase 	ENSCAFG00000001713	TEK	TEK receptor tyrosine kinase 	CGATENSMUST00000071168	predicted	ENSMUST00000071168	known	ENSCAFT00000002677	known
ENSG00000109943	CRTAM	cytotoxic and regulatory T cell molecule 	ENSMUSG00000032021	Crtam	cytotoxic and regulatory T cell molecule 	ENSCAFG00000011705	CRTAM	cytotoxic and regulatory T cell molecule 	ENST00000227348	known	ENSMUST00000180384	known	ENSCAFT00000018571	known
ENSG00000109943	CRTAM	cytotoxic and regulatory T cell molecule 	ENSMUSG00000032021	Crtam	cytotoxic and regulatory T cell molecule 	ENSCAFG00000011705	CRTAM	cytotoxic and regulatory T cell molecule 	ENST00000533709	known	CGAMUSTENST00000533709	predicted	CGACAFTENST00000533709	predicted
ENSG00000109943	CRTAM	cytotoxic and regulatory T cell molecule 	ENSMUSG00000032021	Crtam	cytotoxic and regulatory T cell molecule 	ENSCAFG00000011705	CRTAM	cytotoxic and regulatory T cell molecule 	CGATENSMUST00000188848	predicted	ENSMUST00000188848	known	CGACAFTENSMUST00000188848	predicted
ENSG00000197798	FAM118B	family with sequence similarity 118 member B 	ENSMUSG00000050471	Fam118b	family with sequence similarity 118, member B 	ENSCAFG00000010479	FAM118B	family with sequence similarity 118 member B 	ENST00000533050	known	ENSMUST00000059057	known	CGACAFTENSMUST00000121564	predicted
ENSG00000197798	FAM118B	family with sequence similarity 118 member B 	ENSMUSG00000050471	Fam118b	family with sequence similarity 118, member B 	ENSCAFG00000010479	FAM118B	family with sequence similarity 118 member B 	ENST00000360194	known	CGAMUSTENST00000360194	predicted	ENSCAFT00000016649	known
ENSG00000197798	FAM118B	family with sequence similarity 118 member B 	ENSMUSG00000050471	Fam118b	family with sequence similarity 118, member B 	ENSCAFG00000010479	FAM118B	family with sequence similarity 118 member B 	CGATENSMUST00000063782	predicted	ENSMUST00000063782	known	CGACAFTENSMUST00000063782	predicted
ENSG00000176444	CLK2	CDC like kinase 2 	ENSMUSG00000068917	Clk2	CDC-like kinase 2 	ENSCAFG00000016969	CLK2	CDC like kinase 2 	ENST00000361168	known	ENSMUST00000121212	known	CGACAFTENST00000361168	predicted
ENSG00000176444	CLK2	CDC like kinase 2 	ENSMUSG00000068917	Clk2	CDC-like kinase 2 	ENSCAFG00000016969	CLK2	CDC like kinase 2 	ENST00000368361	known	CGAMUSTENST00000368361	predicted	CGACAFTENST00000368361	predicted
ENSG00000176444	CLK2	CDC like kinase 2 	ENSMUSG00000068917	Clk2	CDC-like kinase 2 	ENSCAFG00000016969	CLK2	CDC like kinase 2 	CGATENSMUST00000090927	predicted	ENSMUST00000090927	known	CGACAFTENSMUST00000090927	predicted
ENSG00000185559	DLK1	delta like non-canonical Notch ligand 1 	ENSMUSG00000040856	Dlk1	delta like non-canonical Notch ligand 1 	ENSCAFG00000017925	DLK1	delta like non-canonical Notch ligand 1 	ENST00000341267	known	ENSMUST00000109844	known	ENSCAFT00000028452	known
ENSG00000185559	DLK1	delta like non-canonical Notch ligand 1 	ENSMUSG00000040856	Dlk1	delta like non-canonical Notch ligand 1 	ENSCAFG00000017925	DLK1	delta like non-canonical Notch ligand 1 	ENST00000331224	known	ENSMUST00000109842	known	CGACAFTENST00000331224	predicted
ENSG00000185559	DLK1	delta like non-canonical Notch ligand 1 	ENSMUSG00000040856	Dlk1	delta like non-canonical Notch ligand 1 	ENSCAFG00000017925	DLK1	delta like non-canonical Notch ligand 1 	CGATENSMUST00000109843	predicted	ENSMUST00000109843	known	CGACAFTENSMUST00000109843	predicted
ENSG00000185559	DLK1	delta like non-canonical Notch ligand 1 	ENSMUSG00000040856	Dlk1	delta like non-canonical Notch ligand 1 	ENSCAFG00000017925	DLK1	delta like non-canonical Notch ligand 1 	CGATENSMUST00000109846	predicted	ENSMUST00000109846	known	CGACAFTENSMUST00000109846	predicted
ENSG00000104064	GABPB1	GA binding protein transcription factor subunit beta 1 	ENSMUSG00000027361	Gabpb1	GA repeat binding protein, beta 1 	ENSCAFG00000015104	GABPB1	GA binding protein transcription factor subunit beta 1 	ENST00000380877	known	ENSMUST00000110425	known	ENSCAFT00000023990	known
ENSG00000104064	GABPB1	GA binding protein transcription factor subunit beta 1 	ENSMUSG00000027361	Gabpb1	GA repeat binding protein, beta 1 	ENSCAFG00000015104	GABPB1	GA binding protein transcription factor subunit beta 1 	ENST00000220429	known	CGAMUSTENST00000220429	predicted	CGACAFTENST00000220429	predicted
ENSG00000104064	GABPB1	GA binding protein transcription factor subunit beta 1 	ENSMUSG00000027361	Gabpb1	GA repeat binding protein, beta 1 	ENSCAFG00000015104	GABPB1	GA binding protein transcription factor subunit beta 1 	ENST00000429662	known	CGAMUSTENST00000429662	predicted	CGACAFTENST00000429662	predicted
ENSG00000104064	GABPB1	GA binding protein transcription factor subunit beta 1 	ENSMUSG00000027361	Gabpb1	GA repeat binding protein, beta 1 	ENSCAFG00000015104	GABPB1	GA binding protein transcription factor subunit beta 1 	ENST00000396464	known	ENSMUST00000103226	known	CGACAFTENST00000396464	predicted
ENSG00000104064	GABPB1	GA binding protein transcription factor subunit beta 1 	ENSMUSG00000027361	Gabpb1	GA repeat binding protein, beta 1 	ENSCAFG00000015104	GABPB1	GA binding protein transcription factor subunit beta 1 	ENST00000359031	known	ENSMUST00000103226	known	CGACAFTENST00000396464	predicted
